code_commune,nom_commune,num_bdv,code_circ,inscrits,votants,exprimes,participation,left,ctr,rgt,far
95607,Taverny,0005,3,1139,738,632,64.79,63.92,0.0,0.0,36.08
95607,Taverny,0006,3,1032,659,617,63.86,71.96,0.0,0.0,28.04
95607,Taverny,0007,3,1087,679,650,62.47,67.08,0.0,0.0,32.92
95607,Taverny,0008,3,1098,732,680,66.67,67.5,0.0,0.0,32.5
95607,Taverny,0009,3,983,631,590,64.19,62.54,0.0,0.0,37.46
95607,Taverny,0010,3,1078,763,683,70.78,56.08,0.0,0.0,43.92
95607,Taverny,0011,3,1008,641,599,63.59,62.77,0.0,0.0,37.23
95607,Taverny,0012,3,1037,736,663,70.97,59.58,0.0,0.0,40.42
95607,Taverny,0013,3,893,555,528,62.15,77.46,0.0,0.0,22.54
95607,Taverny,0014,3,855,544,497,63.63,68.01,0.0,0.0,31.99
95607,Taverny,0015,3,643,433,388,67.34,62.89,0.0,0.0,37.11
95607,Taverny,0016,3,1062,718,663,67.61,65.31,0.0,0.0,34.69
95607,Taverny,0017,3,1076,783,707,72.77,64.92,0.0,0.0,35.08
95607,Taverny,0018,3,872,628,582,72.02,66.15,0.0,0.0,33.85
95610,Théméricourt,0001,1,226,164,159,72.57,33.96,30.19,0.0,35.85
95611,Theuville,0001,1,21,14,14,66.67,0.0,21.43,0.0,78.57
95612,Le Thillay,0001,9,841,499,471,59.33,54.78,0.0,0.0,45.22
95612,Le Thillay,0002,9,793,497,482,62.67,54.77,0.0,0.0,45.23
95612,Le Thillay,0003,9,831,471,438,56.68,50.0,0.0,0.0,50.0
95625,Us,0001,1,957,719,693,75.13,30.45,23.52,0.0,46.03
95627,Vallangoujard,0001,1,465,369,360,79.35,18.89,35.83,0.0,45.28
95628,Valmondois,0001,1,1001,724,703,72.33,34.99,24.18,0.0,40.83
95633,Vaudherland,0001,9,62,42,38,67.74,18.42,0.0,0.0,81.58
95637,Vauréal,0001,10,1070,702,642,65.61,73.21,0.0,0.0,26.79
95637,Vauréal,0002,10,872,567,492,65.02,68.5,0.0,0.0,31.5
95637,Vauréal,0003,10,886,621,501,70.09,66.87,0.0,0.0,33.13
95637,Vauréal,0004,10,893,578,507,64.73,73.37,0.0,0.0,26.63
95637,Vauréal,0005,10,781,552,471,70.68,63.27,0.0,0.0,36.73
95637,Vauréal,0006,10,1119,742,652,66.31,65.95,0.0,0.0,34.05
95637,Vauréal,0007,10,1181,766,694,64.86,73.92,0.0,0.0,26.08
95637,Vauréal,0008,10,1040,617,573,59.33,75.22,0.0,0.0,24.78
95637,Vauréal,0009,10,1175,670,630,57.02,78.1,0.0,0.0,21.9
95637,Vauréal,0010,10,967,636,570,65.77,67.54,0.0,0.0,32.46
95637,Vauréal,0011,10,921,611,528,66.34,76.14,0.0,0.0,23.86
95637,Vauréal,0012,10,969,624,572,64.4,74.48,0.0,0.0,25.52
95641,Vémars,0001,9,874,529,486,60.53,52.47,0.0,0.0,47.53
95641,Vémars,0002,,931,570,501,61.22,46.91,0.0,0.0,53.09
95651,Vétheuil,0001,1,602,477,459,79.24,42.48,25.93,0.0,31.59
95652,Viarmes,0001,2,1430,945,857,66.08,45.51,0.0,0.0,54.49
95652,Viarmes,0002,2,1336,917,839,68.64,50.06,0.0,0.0,49.94
95652,Viarmes,0003,2,1298,867,792,66.8,43.18,0.0,0.0,56.82
95656,Vienne-en-Arthies,0001,1,328,243,241,74.09,26.56,34.02,0.0,39.42
95658,Vigny,0001,1,874,635,620,72.65,22.74,35.97,0.0,41.29
95660,Villaines-sous-Bois,0001,2,549,397,357,72.31,39.5,0.0,0.0,60.5
95675,Villeron,0001,9,888,584,540,65.77,43.7,0.0,0.0,56.3
95676,Villers-en-Arthies,0001,1,396,296,288,74.75,20.49,26.74,0.0,52.78
95678,Villiers-Adam,0001,2,614,467,423,76.06,47.52,0.0,0.0,52.48
95682,Villiers-le-Sec,0001,9,113,82,74,72.57,55.41,0.0,0.0,44.59
95690,Wy-dit-Joli-Village,0001,1,288,221,214,76.74,21.96,38.32,0.0,39.72
